seq_id,print_id,tile_id,saturated,centroids
2692,SI266220200309225433,4,0,273.6666666666667,299.8888888888889,9,438.04347826086956,326.6521739130435,23
2693,SI266220200309225433,5,0,
2694,SI266220200309225433,6,0,273.8181818181818,380.3636363636364,11,436.9230769230769,403.84615384615387,13
2695,SI266220200309225433,7,916,14.882978723404255,138.0,94,187.83333333333334,144.16666666666666,6,247.8421052631579,142.05263157894737,19,274.0,133.375,24,275.7692307692308,97.46153846153847,13,399.0858895705521,137.61963190184048,163
2696,SI266220200309225433,8,0,447.8181818181818,339.09090909090907,11,498.0,352.5,6
2697,SI266220200309225433,9,107,57.90909090909091,481.90909090909093,11,118.82352941176471,498.11764705882354,34,167.34883720930233,454.51162790697674,43,317.297520661157,488.3388429752066,121
2698,SI266220200309225433,10,0,118.66666666666667,0.8333333333333334,30,298.0821917808219,0.9041095890410958,73,324.0,207.5,8
2699,SI266220200309225433,11,0,
2700,SI266220200309225433,12,0,238.13333333333333,324.4,15
2701,SI266220200309225433,13,0,
2702,SI266220200309225433,14,0,
2703,SI266220200309225433,15,0,
2704,SI266220200309225433,0,0,
2705,SI266220200309225433,1,0,
2706,SI266220200309225433,2,0,
2707,SI266220200309225433,3,2275,338.6755162241888,123.84955752212389,339,364.125,163.875,8,389.3181818181818,142.86363636363637,22,488.8,137.28,75
2708,SI266220200309225433,4,0,272.0,368.0,7,436.08,358.56,25
2709,SI266220200309225433,5,0,
2710,SI266220200309225433,6,0,
2711,SI266220200309225433,7,711,15.78,127.83333333333333,150,42.92307692307692,152.53846153846155,13,212.0,114.0,7,267.625,162.5625,16,351.35714285714283,120.21428571428571,14,401.2258064516129,145.58064516129033,93
2712,SI266220200309225433,8,0,
2713,SI266220200309225433,9,0,57.23529411764706,480.1764705882353,17,138.58536585365854,498.2073170731707,82,251.78947368421052,470.6842105263158,19,256.5,498.42857142857144,14,329.462962962963,498.24074074074076,54
2714,SI266220200309225433,10,199,117.54545454545455,0.8787878787878788,66,164.85333333333332,7.76,75,255.5,1.0,8,328.44,5.024,125
2715,SI266220200309225433,11,0,
2716,SI266220200309225433,12,0,57.5,368.2,20,233.72413793103448,361.1034482758621,29
2717,SI266220200309225433,13,0,
2718,SI266220200309225433,14,0,
2719,SI266220200309225433,15,0,
2720,SI266220200309225433,0,0,
2721,SI266220200309225433,1,0,
2722,SI266220200309225433,2,0,
2723,SI266220200309225433,3,3028,272.5,128.92857142857142,14,344.07092198581563,157.6595744680851,141,365.7014925373134,103.07462686567165,67,451.1111111111111,118.77777777777777,9,485.8666666666667,147.94285714285715,105
2724,SI266220200309225433,4,0,165.71428571428572,338.42857142857144,7,360.5681818181818,362.1363636363636,44
2725,SI266220200309225433,5,0,
2726,SI266220200309225433,6,0,277.3,377.7,10,354.1904761904762,441.92857142857144,42
2727,SI266220200309225433,7,807,11.270676691729323,139.99248120300751,133,164.46666666666667,135.33333333333334,15,212.2,152.0,10,236.69230769230768,158.69230769230768,13,267.1589147286822,112.35658914728683,258,368.336,150.992,125,433.23571428571427,126.63571428571429,140
2728,SI266220200309225433,8,0,472.25,347.25,8,497.4782608695652,353.1304347826087,23,498.0,316.5,8
2729,SI266220200309225433,9,37,109.97894736842105,495.63157894736844,95,280.15841584158414,498.1782178217822,101
2730,SI266220200309225433,10,72,119.82105263157895,1.5789473684210527,95,268.7182320441989,6.519337016574585,181,497.5,2.5,8
2731,SI266220200309225433,11,0,
2732,SI266220200309225433,12,0,0.625,354.0,8,153.93333333333334,361.1333333333333,30
2733,SI266220200309225433,13,0,
2734,SI266220200309225433,14,0,
2735,SI266220200309225433,15,0,
2736,SI266220200309225433,0,0,
2737,SI266220200309225433,1,0,
2738,SI266220200309225433,2,0,
2739,SI266220200309225433,3,4111,328.47511312217193,121.57013574660634,221,467.55,129.7,60,495.8378378378378,150.05405405405406,37
2740,SI266220200309225433,4,0,
2741,SI266220200309225433,5,0,
2742,SI266220200309225433,6,0,1.0,190.0,5
2743,SI266220200309225433,7,1178,20.363636363636363,117.77272727272727,66,1.0,148.33333333333334,27,200.5021459227468,128.93562231759657,233,351.88235294117646,157.1764705882353,17,409.93333333333334,123.93333333333334,30,417.8,160.4,5
2744,SI266220200309225433,8,0,497.6818181818182,315.95454545454544,22,497.6666666666667,354.8333333333333,6
2745,SI266220200309225433,9,72,86.73972602739725,481.3972602739726,219,128.45454545454547,454.0,11,281.8285714285714,496.92857142857144,140,260.5,269.2,10
2746,SI266220200309225433,10,0,112.17647058823529,0.8431372549019608,51,279.32876712328766,0.9452054794520548,73,497.8,2.2,5
2747,SI266220200309225433,11,0,
2748,SI266220200309225433,12,0,2.892857142857143,327.07142857142856,28
2749,SI266220200309225433,13,0,
2750,SI266220200309225433,14,0,
2751,SI266220200309225433,15,0,
2752,SI266220200309225433,0,0,
2753,SI266220200309225433,1,0,
2754,SI266220200309225433,2,0,
2755,SI266220200309225433,3,3163,282.57894736842104,131.73684210526315,19,316.6,147.8,5,339.1875,104.9375,16,339.8,155.6,5,369.2857142857143,93.57142857142857,7,384.35483870967744,148.1290322580645,31,489.0747663551402,137.38317757009347,107
2756,SI266220200309225433,4,0,352.48,323.8,25
2757,SI266220200309225433,5,0,
2758,SI266220200309225433,6,0,352.82608695652175,403.7826086956522,23
2759,SI266220200309225433,7,740,4.778846153846154,136.31730769230768,104,40.470588235294116,153.23529411764707,17,273.8484848484849,159.36363636363637,33,360.1617647058824,118.91176470588235,68,433.2903225806452,158.51612903225808,31
2760,SI266220200309225433,8,0,
2761,SI266220200309225433,9,32,110.45454545454545,498.0,11,159.12121212121212,498.24242424242425,33,257.45762711864404,471.6101694915254,59,333.06060606060606,498.42424242424244,33
2762,SI266220200309225433,10,0,146.83076923076922,5.092307692307692,65,335.72,4.24,50,498.0,400.0,5
2763,SI266220200309225433,11,0,
2764,SI266220200309225433,12,0,152.63636363636363,323.0,11
2765,SI266220200309225433,13,0,
2766,SI266220200309225433,14,0,
2767,SI266220200309225433,15,0,
2768,SI266220200309225433,0,0,
2769,SI266220200309225433,1,0,
2770,SI266220200309225433,2,0,
2771,SI266220200309225433,3,3459,288.48148148148147,126.44444444444444,27,384.6794871794872,121.6923076923077,78,451.42857142857144,159.14285714285714,14,497.8225806451613,140.79032258064515,62
2772,SI266220200309225433,4,0,274.93333333333334,301.26666666666665,15
2773,SI266220200309225433,5,0,
2774,SI266220200309225433,6,0,274.5,379.5,12,350.5,443.0,6,433.5625,404.6041666666667,48
2775,SI266220200309225433,7,1101,0.8360655737704918,141.36065573770492,61,40.87719298245614,140.98245614035088,57,216.2,147.8,15,271.95652173913044,107.52173913043478,46,350.8863636363636,153.5681818181818,44,415.95652173913044,140.47826086956522,46
2776,SI266220200309225433,8,0,
2777,SI266220200309225433,9,156,56.44444444444444,485.0,9,106.0,498.0,7,161.05,498.1,20,164.78082191780823,452.47945205479454,73,259.0833333333333,498.3888888888889,36,335.51851851851853,479.4074074074074,81
2778,SI266220200309225433,10,0,107.0,1.0,7,164.07142857142858,0.9285714285714286,14,256.0892857142857,3.5535714285714284,56,336.05882352941177,0.6470588235294118,17
2779,SI266220200309225433,11,0,
2780,SI266220200309225433,12,0,57.0,298.7142857142857,7,150.57142857142858,362.2857142857143,21,236.9090909090909,322.6363636363636,11
2781,SI266220200309225433,13,0,
2782,SI266220200309225433,14,0,
2783,SI266220200309225433,15,0,
2784,SI266220200309225433,0,0,
2785,SI266220200309225433,1,0,
2786,SI266220200309225433,2,0,
2787,SI266220200309225433,3,2386,280.55555555555554,131.55555555555554,36,361.6857142857143,131.79285714285714,560,485.77272727272725,127.9375,176
2788,SI266220200309225433,4,0,
2789,SI266220200309225433,5,0,
2790,SI266220200309225433,6,0,167.0,414.5,20,275.9166666666667,446.8333333333333,12,437.85714285714283,440.57142857142856,7
2791,SI266220200309225433,7,809,8.2015503875969,134.09302325581396,129,170.21212121212122,129.87878787878788,33,266.32142857142856,143.91964285714286,112,352.05,124.25,20,420.0134529147982,147.89237668161434,223
2792,SI266220200309225433,8,0,450.68,335.04,25,498.0,352.0,7
2793,SI266220200309225433,9,42,59.44,482.64,50,110.9,498.35,20,166.95652173913044,497.9130434782609,23,260.1818181818182,498.40909090909093,22,336.62068965517244,497.86206896551727,29
2794,SI266220200309225433,10,83,110.5,0.5333333333333333,30,167.28571428571428,7.660714285714286,56,268.3529411764706,0.8823529411764706,34,336.875,3.65,40
2795,SI266220200309225433,11,0,
2796,SI266220200309225433,12,0,237.22727272727272,360.22727272727275,22
2797,SI266220200309225433,13,0,
2798,SI266220200309225433,14,0,
2799,SI266220200309225433,15,0,
2800,SI266220200309225433,0,0,
2801,SI266220200309225433,1,0,
2802,SI266220200309225433,2,0,274.14285714285717,197.85714285714286,7,498.0,190.0,5,498.0,224.0,7
2803,SI266220200309225433,3,3474,333.13698630136986,150.68493150684932,146,365.2307692307692,96.61538461538461,26,451.14285714285717,122.04761904761905,21,485.828125,154.453125,64,498.0,118.5,6
2804,SI266220200309225433,4,0,267.8636363636364,368.70454545454544,44
2805,SI266220200309225433,5,0,379.1666666666667,468.8333333333333,6
2806,SI266220200309225433,6,0,1.0,189.5,6,1.0,223.0,7,265.9032258064516,450.258064516129,31
2807,SI266220200309225433,7,1329,1.0,118.4,5,13.276315789473685,155.1184210526316,76,203.8181818181818,114.18181818181819,22,231.0,142.71428571428572,7,247.8918918918919,108.62162162162163,37,269.025,166.425,40,392.17784256559764,122.29154518950438,343
2808,SI266220200309225433,8,0,289.6,355.2,5,498.05882352941177,352.4117647058824,17
2809,SI266220200309225433,9,2,126.63235294117646,498.30882352941177,68,129.8,455.6,5,142.8,475.4,5,335.3076923076923,498.46153846153845,13
2810,SI266220200309225433,10,65,67.1875,189.625,16,135.92380952380952,8.152380952380952,210,105.5,176.2,10,324.8,1.85,20,497.77777777777777,1.4444444444444444,9
2811,SI266220200309225433,11,0,
2812,SI266220200309225433,12,0,0.8333333333333334,352.9166666666667,12,53.2962962962963,370.18518518518516,27
2813,SI266220200309225433,13,0,
2814,SI266220200309225433,14,0,
2815,SI266220200309225433,15,0,
2816,SI266220200309225433,0,0,
2817,SI266220200309225433,1,0,
2818,SI266220200309225433,2,0,
2819,SI266220200309225433,3,3917,334.64516129032256,127.70609318996416,279,476.52331606217615,140.72538860103626,193
2820,SI266220200309225433,4,0,351.864406779661,356.864406779661,59
2821,SI266220200309225433,5,0,
2822,SI266220200309225433,6,0,165.46666666666667,416.3333333333333,15,276.8666666666667,378.46666666666664,15,351.42857142857144,440.14285714285717,28,440.0,401.7142857142857,7
2823,SI266220200309225433,7,1267,14.965811965811966,135.36752136752136,117,215.085626911315,135.28440366972478,327,382.29824561403507,147.6140350877193,228
2824,SI266220200309225433,8,0,497.8360655737705,336.3606557377049,61
2825,SI266220200309225433,9,124,101.22543352601156,493.8901734104046,173,128.28571428571428,453.85714285714283,7,167.0,446.35714285714283,28,280.2055555555556,496.8388888888889,180,339.70588235294116,470.11764705882354,17
2826,SI266220200309225433,10,52,121.50375939849624,2.3759398496240602,133,274.6034482758621,2.7672413793103448,116,497.5,1.5,12,497.8,394.4,5
2827,SI266220200309225433,11,0,
2828,SI266220200309225433,12,0,0.84375,340.0,32,151.42857142857142,358.2857142857143,7
2829,SI266220200309225433,13,0,
2830,SI266220200309225433,14,0,1.0,1.5,8
2831,SI266220200309225433,15,0,
2832,SI266220200309225433,0,0,
2833,SI266220200309225433,1,0,
2834,SI266220200309225433,2,0,
2835,SI266220200309225433,3,3056,313.16161616161617,115.75757575757575,99,363.9642857142857,162.67857142857142,28,490.40909090909093,135.24242424242425,66
2836,SI266220200309225433,4,0,166.5,334.5,12
2837,SI266220200309225433,5,0,
2838,SI266220200309225433,6,0,166.0,414.42857142857144,21,353.95652173913044,404.5652173913044,46
2839,SI266220200309225433,7,1255,11.6,128.69333333333333,75,39.5,156.0,6,189.39655172413794,119.41379310344827,58,276.7,152.3,10,375.16279069767444,115.74418604651163,43,431.9,156.725,40
2840,SI266220200309225433,8,0,449.4,335.2,5,497.3333333333333,315.2857142857143,21
2841,SI266220200309225433,9,110,62.44827586206897,478.9655172413793,29,104.33333333333333,461.8888888888889,9,145.75925925925927,498.35185185185185,54,254.0235294117647,481.43529411764706,85,325.75,498.2083333333333,48
2842,SI266220200309225433,10,0,145.44230769230768,0.7307692307692307,52,252.47058823529412,0.8823529411764706,17,335.02777777777777,4.944444444444445,72
2843,SI266220200309225433,11,0,
2844,SI266220200309225433,12,0,0.7142857142857143,314.85714285714283,7,152.45454545454547,325.22727272727275,22,239.91666666666666,362.6666666666667,12
2845,SI266220200309225433,13,0,
2846,SI266220200309225433,14,0,
2847,SI266220200309225433,15,0,
2848,SI266220200309225433,0,0,
2849,SI266220200309225433,1,0,
2850,SI266220200309225433,2,0,
2851,SI266220200309225433,3,4707,356.22463768115944,125.23913043478261,138,450.2,158.8,5,491.875,135.41666666666666,72
2852,SI266220200309225433,4,0,
2853,SI266220200309225433,5,0,
2854,SI266220200309225433,6,0,272.8333333333333,379.0833333333333,12,435.36842105263156,403.1578947368421,19
2855,SI266220200309225433,7,1321,0.5813953488372093,143.53488372093022,43,40.1025641025641,132.43589743589743,39,229.16666666666666,118.0,6,261.75,160.25,16,273.2903225806452,95.38709677419355,31,278.2,118.4,5,383.2105263157895,156.42105263157896,19,432.3333333333333,158.83333333333334,6,436.0,118.63157894736842,19
2856,SI266220200309225433,8,0,
2857,SI266220200309225433,9,131,154.08,448.08,25,267.675,498.175,40,328.0327868852459,470.88524590163934,61,332.44444444444446,498.0,9
2858,SI266220200309225433,10,58,160.375,1.0,8,264.5245901639344,3.081967213114754,61,330.0,1.0,8
2859,SI266220200309225433,11,0,
2860,SI266220200309225433,12,0,150.71428571428572,363.0,7,237.375,322.8125,16
2861,SI266220200309225433,13,0,
2862,SI266220200309225433,14,0,
2863,SI266220200309225433,15,0,
2864,SI266220200309225433,0,0,
2865,SI266220200309225433,1,0,
2866,SI266220200309225433,2,0,
2867,SI266220200309225433,3,2944,293.2368421052632,122.92105263157895,38,366.4,131.85882352941175,170,450.5,183.8,10,474.44444444444446,116.25925925925925,54,498.29411764705884,154.52941176470588,17
2868,SI266220200309225433,4,0,
2869,SI266220200309225433,5,0,
2870,SI266220200309225433,6,0,
2871,SI266220200309225433,7,824,12.216666666666667,129.13333333333333,60,161.0,123.5,6,225.83333333333334,139.83333333333334,6,265.5192307692308,143.30769230769232,208,411.45054945054943,140.34065934065933,91
2872,SI266220200309225433,8,0,498.0,351.5,6
2873,SI266220200309225433,9,47,59.07692307692308,484.53846153846155,13,110.77272727272727,498.22727272727275,22,290.6144578313253,498.2530120481928,83
2874,SI266220200309225433,10,0,108.33333333333333,0.6190476190476191,21,297.3658536585366,0.8658536585365854,82
2875,SI266220200309225433,11,0,
2876,SI266220200309225433,12,0,
2877,SI266220200309225433,13,0,
2878,SI266220200309225433,14,0,
2879,SI266220200309225433,15,0,
2880,SI266220200309225433,0,0,
2881,SI266220200309225433,1,0,
2882,SI266220200309225433,2,0,
2883,SI266220200309225433,3,3046,322.4166666666667,120.65,60,362.03225806451616,163.09677419354838,31,450.52941176470586,135.27450980392157,51,496.3243243243243,153.0,37
2884,SI266220200309225433,4,0,271.71794871794873,368.6666666666667,39,433.4375,360.5416666666667,48
2885,SI266220200309225433,5,0,
2886,SI266220200309225433,6,0,273.32,449.64,25,437.2857142857143,440.85714285714283,21
2887,SI266220200309225433,7,1409,1.0,116.5,6,11.410714285714286,154.80357142857142,56,265.45,156.35,20,358.0357142857143,120.26785714285714,56,408.6666666666667,114.66666666666667,6,437.0869565217391,158.56521739130434,23
2888,SI266220200309225433,8,0,497.77777777777777,354.0,9
2889,SI266220200309225433,9,0,135.5340909090909,498.2613636363636,88,250.5,469.8,10,333.0,498.5,30
2890,SI266220200309225433,10,135,143.1049723756906,6.138121546961326,181,328.23741007194246,6.7913669064748206,139
2891,SI266220200309225433,11,0,
2892,SI266220200309225433,12,0,0.6666666666666666,353.5,6,52.705882352941174,369.3529411764706,34,151.4,322.04,25,229.27777777777777,361.94444444444446,54
2893,SI266220200309225433,13,0,
2894,SI266220200309225433,14,0,
2895,SI266220200309225433,15,0,
2896,SI266220200309225433,0,0,
2897,SI266220200309225433,1,0,
2898,SI266220200309225433,2,0,
2899,SI266220200309225433,3,3046,328.2241379310345,152.6293103448276,116,357.1714285714286,100.27142857142857,70,479.3850267379679,143.46524064171123,187
2900,SI266220200309225433,4,0,356.02272727272725,360.3636363636364,44,439.7,322.1,10
2901,SI266220200309225433,5,0,
2902,SI266220200309225433,6,0,165.6,415.8,5,275.8888888888889,379.3333333333333,27,353.8269230769231,440.9230769230769,52,439.1578947368421,402.6842105263158,19
2903,SI266220200309225433,7,956,11.081761006289309,140.41509433962264,159,185.72972972972974,138.94594594594594,74,212.16666666666666,113.33333333333333,6,268.2664359861592,118.27681660899654,289,397.8918269230769,142.34375,416
2904,SI266220200309225433,8,0,450.8333333333333,338.1666666666667,6,472.0,347.0,9,497.6923076923077,353.15384615384613,26,497.44444444444446,314.55555555555554,9
2905,SI266220200309225433,9,60,105.98918918918919,494.3027027027027,185,163.8139534883721,448.9767441860465,86,283.03067484662574,496.5092024539877,163,338.59090909090907,469.8181818181818,22
2906,SI266220200309225433,10,82,123.768,2.032,125,265.42758620689654,6.379310344827586,145,497.4,2.1,10,497.6,218.2,5
2907,SI266220200309225433,11,0,
2908,SI266220200309225433,12,0,0.875,351.875,16,152.55555555555554,360.48148148148147,27
2909,SI266220200309225433,13,0,
2910,SI266220200309225433,14,0,150.8,1.4,5
2911,SI266220200309225433,15,0,
2912,SI266220200309225433,0,0,
2913,SI266220200309225433,1,0,
2914,SI266220200309225433,2,0,498.0,226.0,5
2915,SI266220200309225433,3,4297,320.0218579234973,116.72131147540983,183,363.6,163.8,5,385.1666666666667,167.33333333333334,6,447.1190476190476,145.38095238095238,42,493.4,117.0,5,498.36842105263156,151.10526315789474,19
2916,SI266220200309225433,4,0,351.6470588235294,325.7647058823529,17
2917,SI266220200309225433,5,0,
2918,SI266220200309225433,6,0,167.6875,414.75,32,352.11538461538464,405.2692307692308,26
2919,SI266220200309225433,7,1188,0.6666666666666666,148.71428571428572,21,30.571428571428573,115.28571428571429,7,41.0,162.28571428571428,7,194.3806818181818,121.54545454545455,176,271.8,157.6,5,351.51724137931035,128.41379310344828,29,440.1,130.4,20
2920,SI266220200309225433,8,0,454.1818181818182,331.1818181818182,11,497.9428571428571,325.4,35
2921,SI266220200309225433,9,82,81.28947368421052,474.8263157894737,190,113.57575757575758,498.2121212121212,33,164.8181818181818,498.1818181818182,11,275.88235294117646,490.75935828877004,187
2922,SI266220200309225433,10,0,109.63636363636364,0.9696969696969697,33,168.33333333333334,0.7777777777777778,9,290.85393258426967,1.5393258426966292,89
2923,SI266220200309225433,11,0,
2924,SI266220200309225433,12,0,1.8333333333333333,319.3333333333333,24,62.125,371.125,8,151.2,330.2,5
2925,SI266220200309225433,13,0,
2926,SI266220200309225433,14,0,
2927,SI266220200309225433,15,0,
2928,SI266220200309225433,0,0,
2929,SI266220200309225433,1,0,
2930,SI266220200309225433,2,0,359.98636926889714,218.06815365551424,807,472.11764705882354,228.41176470588235,17,498.1666666666667,217.91666666666666,24
2931,SI266220200309225433,3,6915,352.8817204301075,131.252688172043,186,459.2,161.66666666666666,15,479.48275862068965,116.86206896551724,29,497.0,160.66666666666666,9
2932,SI266220200309225433,4,0,
2933,SI266220200309225433,5,0,
2934,SI266220200309225433,6,0,1.0,218.59259259259258,27,39.2,185.6,5
2935,SI266220200309225433,7,1847,31.791044776119403,133.34328358208955,67,2.4,160.9,10,259.8493150684931,157.94520547945206,73,263.875,98.4375,16,407.62406015037595,155.22556390977442,133
2936,SI266220200309225433,8,0,497.8333333333333,314.8333333333333,6
2937,SI266220200309225433,9,40,134.38666666666666,453.6,75,120.5,498.0,12,160.75862068965517,498.17241379310343,29,333.3076923076923,498.15384615384613,13
2938,SI266220200309225433,10,1,141.4794520547945,6.1506849315068495,73
2939,SI266220200309225433,11,0,
2940,SI266220200309225433,12,0,
2941,SI266220200309225433,13,0,
2942,SI266220200309225433,14,0,
2943,SI266220200309225433,15,0,
2944,SI266220200309225433,0,0,
2945,SI266220200309225433,1,0,
2946,SI266220200309225433,2,0,
2947,SI266220200309225433,3,3712,341.91346153846155,116.5,104,296.2,143.6,5,329.0,154.28571428571428,14,363.2,164.2,5,449.6666666666667,122.33333333333333,12,451.6875,160.625,16,497.7894736842105,156.10526315789474,19,498.0,117.5,6
2948,SI266220200309225433,4,0,273.125,300.6875,16,438.07142857142856,327.85714285714283,14
2949,SI266220200309225433,5,0,
2950,SI266220200309225433,6,0,274.72727272727275,380.72727272727275,11,436.8235294117647,403.0,17
2951,SI266220200309225433,7,964,32.170731707317074,133.14634146341464,41,0.5333333333333333,151.93333333333334,30,207.14285714285714,135.14285714285714,7,232.63636363636363,109.18181818181819,11,258.1818181818182,147.9090909090909,22,274.70588235294116,96.17647058823529,17,349.85,149.25,20,427.1276595744681,135.4468085106383,94
2952,SI266220200309225433,8,0,447.5,338.5,8
2953,SI266220200309225433,9,169,56.53333333333333,484.53333333333336,15,108.91304347826087,498.39130434782606,23,164.89473684210526,450.57894736842104,38,166.375,495.875,8,308.05223880597015,490.56716417910445,134
2954,SI266220200309225433,10,0,72.28571428571429,421.0,7,114.03125,0.65625,32,167.33333333333334,1.0,6,285.52777777777777,2.1574074074074074,108
2955,SI266220200309225433,11,0,
2956,SI266220200309225433,12,0,56.09090909090909,300.1818181818182,11,150.27777777777777,362.1111111111111,18,238.44444444444446,325.22222222222223,9
2957,SI266220200309225433,13,0,
2958,SI266220200309225433,14,0,
2959,SI266220200309225433,15,0,
2960,SI266220200309225433,0,0,
2961,SI266220200309225433,1,0,
2962,SI266220200309225433,2,0,372.8421052631579,215.42105263157896,19,498.1666666666667,226.0,6
2963,SI266220200309225433,3,2238,347.4573426573427,129.86713286713288,715,482.8534482758621,131.50862068965517,116
2964,SI266220200309225433,4,0,167.28571428571428,334.0,7,271.57142857142856,367.85714285714283,7,434.92,359.2,25
2965,SI266220200309225433,5,0,
2966,SI266220200309225433,6,0,1.0909090909090908,225.8181818181818,11,275.4,448.3,10,437.11764705882354,439.5882352941176,17
2967,SI266220200309225433,7,643,19.10828025477707,133.77070063694268,157,166.58333333333334,131.08333333333334,12,189.875,118.875,8,258.71276595744683,149.4255319148936,94,396.0375,147.90625,320
2968,SI266220200309225433,8,0,449.25,334.1666666666667,24
2969,SI266220200309225433,9,22,58.3125,481.4375,32,164.69230769230768,498.15384615384613,26,254.33333333333334,472.3333333333333,15,259.1764705882353,498.29411764705884,17,335.24242424242425,498.0,33
2970,SI266220200309225433,10,141,112.0,1.0,11,165.47826086956522,5.565217391304348,46,261.125,0.8125,16,333.06493506493507,5.337662337662338,77
2971,SI266220200309225433,11,0,291.6,149.8,5
2972,SI266220200309225433,12,0,236.7391304347826,360.60869565217394,23
2973,SI266220200309225433,13,0,
2974,SI266220200309225433,14,0,
2975,SI266220200309225433,15,0,
2976,SI266220200309225433,0,0,
2977,SI266220200309225433,1,0,
2978,SI266220200309225433,2,0,498.14285714285717,187.92857142857142,14
2979,SI266220200309225433,3,2150,284.3529411764706,131.2941176470588,17,348.9158878504673,158.80373831775702,107,376.9583333333333,94.125,24,488.4864864864865,146.0810810810811,74
2980,SI266220200309225433,4,0,359.09302325581393,361.93023255813955,43
2981,SI266220200309225433,5,0,
2982,SI266220200309225433,6,0,1.0,188.64285714285714,14,1.0,226.0,5,353.2142857142857,442.0357142857143,28
2983,SI266220200309225433,7,816,14.214285714285714,150.09183673469389,98,38.23076923076923,117.6923076923077,13,189.16666666666666,118.83333333333333,6,264.9631901840491,104.50920245398773,163,236.5,160.0,8,350.875,118.875,8,364.0357142857143,156.04761904761904,84,404.2,125.0,5,424.9230769230769,160.0,13,435.1,126.2,20
2984,SI266220200309225433,8,0,497.7916666666667,341.75,24
2985,SI266220200309225433,9,95,125.81818181818181,498.1363636363636,44,153.71428571428572,446.42857142857144,7,259.96666666666664,498.3,30,330.52941176470586,469.8235294117647,17,337.0,498.375,8
2986,SI266220200309225433,10,63,114.0,2.1911764705882355,68,266.664,8.12,125,497.2,1.4,5
2987,SI266220200309225433,11,0,
2988,SI266220200309225433,12,0,0.9,354.1,10,156.86206896551724,362.0689655172414,29
2989,SI266220200309225433,13,0,
2990,SI266220200309225433,14,0,
2991,SI266220200309225433,15,0,
2992,SI266220200309225433,0,0,
2993,SI266220200309225433,1,0,
2994,SI266220200309225433,2,0,475.1,217.46666666666667,30
2995,SI266220200309225433,3,760,375.4275568181818,132.6931818181818,704,474.26634382566584,139.2324455205811,413
2996,SI266220200309225433,4,0,355.0,341.10526315789474,19,433.5882352941176,354.7647058823529,17,434.42857142857144,329.42857142857144,7
2997,SI266220200309225433,5,0,
2998,SI266220200309225433,6,0,1.0,207.0,5,33.85,194.5,20,34.5,219.0,8,355.6923076923077,416.2307692307692,13,435.5,434.8,10,435.5,410.0,6
2999,SI266220200309225433,7,596,20.341107871720116,139.3148688046647,343,406.58252427184465,137.79611650485438,206
3000,SI266220200309225433,8,0,
3001,SI266220200309225433,9,0,162.1320754716981,477.41509433962267,53,287.7628865979381,487.37113402061857,291
3002,SI266220200309225433,10,0,160.7704918032787,6.114754098360656,61,298.651376146789,3.091743119266055,109
3003,SI266220200309225433,11,0,
3004,SI266220200309225433,12,0,202.0,329.42857142857144,42,194.15,355.25,40
3005,SI266220200309225433,13,0,
3006,SI266220200309225433,14,0,
3007,SI266220200309225433,15,0,
3008,SI266220200309225433,0,0,
3009,SI266220200309225433,1,0,
3010,SI266220200309225433,2,0,
3011,SI266220200309225433,3,484,375.3872437357631,133.07744874715263,439,475.9970760233918,139.24561403508773,342
3012,SI266220200309225433,4,0,
3013,SI266220200309225433,5,0,
3014,SI266220200309225433,6,0,34.0,195.0,11
3015,SI266220200309225433,7,382,19.617857142857144,138.45,280,268.6,111.0,10,361.95,146.625,80,425.60869565217394,134.08695652173913,69
3016,SI266220200309225433,8,0,
3017,SI266220200309225433,9,0,160.1290322580645,465.1290322580645,31,299.0839160839161,482.12587412587413,143
3018,SI266220200309225433,10,0,298.8243243243243,2.0945945945945947,74
3019,SI266220200309225433,11,0,
3020,SI266220200309225433,12,0,
3021,SI266220200309225433,13,0,
3022,SI266220200309225433,14,0,
3023,SI266220200309225433,15,0,
3024,SI266220200309225433,0,0,
3025,SI266220200309225433,1,0,
3026,SI266220200309225433,2,0,
3027,SI266220200309225433,3,555,374.73333333333335,108.13333333333334,15,447.4,145.6,5,498.375,139.0,16
3028,SI266220200309225433,4,0,
3029,SI266220200309225433,5,0,
3030,SI266220200309225433,6,0,435.8125,415.3125,16
3031,SI266220200309225433,7,454,5.68,140.72,25,39.2,130.8,5,354.8285714285714,144.62857142857143,35,412.7931034482759,145.75862068965517,29
3032,SI266220200309225433,8,0,
3033,SI266220200309225433,9,0,157.16666666666666,471.6666666666667,12,252.20689655172413,497.51724137931035,29,335.5,489.375,16
3034,SI266220200309225433,10,0,153.2,5.6,5,253.22727272727272,0.6363636363636364,22,329.35714285714283,0.5,28
3035,SI266220200309225433,11,0,
3036,SI266220200309225433,12,0,151.08333333333334,350.6666666666667,12
3037,SI266220200309225433,13,0,
3038,SI266220200309225433,14,0,150.71428571428572,0.5714285714285714,7
3039,SI266220200309225433,15,0,
3040,SI266220200309225433,0,0,
3041,SI266220200309225433,1,0,
3042,SI266220200309225433,2,0,
3043,SI266220200309225433,3,618,498.15384615384613,138.07692307692307,13
3044,SI266220200309225433,4,0,
3045,SI266220200309225433,5,0,
3046,SI266220200309225433,6,0,
3047,SI266220200309225433,7,525,1.0,138.33333333333334,18,353.125,131.625,8,411.7894736842105,129.26315789473685,19
